;incidentCategory;neighborhood;datetime;weather
29649;39;Inner Richmond;2022-12-03 02:05:00;2022120302
29650;3;Tenderloin;2022-12-03 02:23:00;2022120302
29651;5;Bayview Hunters Point;2022-12-03 02:25:00;2022120302
29652;5;Financial District/South Beach;2022-12-03 02:41:00;2022120302
29653;5;West of Twin Peaks;2022-12-03 02:46:00;2022120302
29654;70;Mission;2022-12-03 02:51:00;2022120302
29655;3;Mission;2022-12-03 02:51:00;2022120302
29656;70;Mission;2022-12-03 02:51:00;2022120302
29657;5;Castro/Upper Market;2022-12-03 03:00:00;2022120303
29658;39;Tenderloin;2022-12-03 03:00:00;2022120303
29659;65;Bernal Heights;2022-12-03 03:14:00;2022120303
29660;15;Bernal Heights;2022-12-03 03:14:00;2022120303
29661;66;Bernal Heights;2022-12-03 03:14:00;2022120303
29662;39;Mission;2022-12-03 03:25:00;2022120303
29663;43;Sunset/Parkside;2022-12-03 03:48:00;2022120303
29664;5;Mission;2022-12-03 04:30:00;2022120304
29665;5;Mission;2022-12-03 04:30:00;2022120304
29666;5;Mission;2022-12-03 04:30:00;2022120304
29667;5;Mission;2022-12-03 04:30:00;2022120304
29668;39;Hayes Valley;2022-12-03 04:30:00;2022120304
29669;5;Mission;2022-12-03 04:30:00;2022120304
29670;44;South of Market;2022-12-03 04:34:00;2022120304
29671;30;Marina;2022-12-03 06:40:00;2022120306
29672;43;Inner Richmond;2022-12-03 07:53:00;2022120307
29673;56;Mission;2022-12-03 08:25:00;2022120308
29674;43;Mission;2022-12-03 08:25:00;2022120308
29675;60;Western Addition;2022-12-03 08:52:00;2022120308
29676;30;South of Market;2022-12-03 09:00:00;2022120309
29677;56;Marina;2022-12-03 09:09:00;2022120309
29678;67;Marina;2022-12-03 09:09:00;2022120309
29679;5;Mission;2022-12-03 09:30:00;2022120309
29680;18;Mission;2022-12-03 09:30:00;2022120309
29681;39;Lincoln Park;2022-12-03 09:40:00;2022120309
29682;22;Marina;2022-12-03 10:00:00;2022120310
29683;3;Chinatown;2022-12-03 10:09:00;2022120310
29684;39;West of Twin Peaks;2022-12-03 10:16:00;2022120310
29685;44;Outer Mission;2022-12-03 10:20:00;2022120310
29686;39;Mission;2022-12-03 10:27:00;2022120310
29687;44;Excelsior;2022-12-03 10:50:00;2022120310
29688;39;Visitacion Valley;2022-12-03 11:20:00;2022120311
29689;3;Western Addition;2022-12-03 11:21:00;2022120311
29690;43;Financial District/South Beach;2022-12-03 11:31:00;2022120311
29691;56;Financial District/South Beach;2022-12-03 11:35:00;2022120311
29692;39;Oceanview/Merced/Ingleside;2022-12-03 12:00:00;2022120312
29693;39;Haight Ashbury;2022-12-03 12:00:00;2022120312
29694;3;Inner Sunset;2022-12-03 12:13:00;2022120312
29695;56;Tenderloin;2022-12-03 12:20:00;2022120312
29696;43;Tenderloin;2022-12-03 12:20:00;2022120312
29697;39;North Beach;2022-12-03 12:28:00;2022120312
29698;39;Lakeshore;2022-12-03 12:33:00;2022120312
29699;39;Tenderloin;2022-12-03 12:45:00;2022120312
29700;39;Russian Hill;2022-12-03 12:46:00;2022120312
29701;21;Russian Hill;2022-12-03 12:46:00;2022120312
29702;39;Financial District/South Beach;2022-12-03 12:53:00;2022120312
29703;39;Outer Richmond;2022-12-03 13:00:00;2022120313
29704;43;South of Market;2022-12-03 13:12:00;2022120313
29705;5;South of Market;2022-12-03 13:12:00;2022120313
29706;71;Tenderloin;2022-12-03 13:17:00;2022120313
29707;44;Bernal Heights;2022-12-03 13:30:00;2022120313
29708;39;Mission;2022-12-03 13:40:00;2022120313
29709;30;Financial District/South Beach;2022-12-03 13:45:00;2022120313
29710;39;Financial District/South Beach;2022-12-03 13:45:00;2022120313
29711;30;Financial District/South Beach;2022-12-03 13:45:00;2022120313
29712;44;Mission;2022-12-03 14:00:00;2022120314
29713;45;Tenderloin;2022-12-03 14:58:00;2022120314
29714;18;Tenderloin;2022-12-03 14:58:00;2022120314
29715;18;Tenderloin;2022-12-03 14:58:00;2022120314
29716;39;Tenderloin;2022-12-03 15:00:00;2022120315
29717;12;Bayview Hunters Point;2022-12-03 15:00:00;2022120315
29718;45;Bayview Hunters Point;2022-12-03 15:00:00;2022120315
29719;18;Tenderloin;2022-12-03 15:09:00;2022120315
29720;18;Tenderloin;2022-12-03 15:09:00;2022120315
29721;18;Tenderloin;2022-12-03 15:09:00;2022120315
29722;3;Tenderloin;2022-12-03 15:11:00;2022120315
29723;5;Pacific Heights;2022-12-03 15:22:00;2022120315
29724;30;Pacific Heights;2022-12-03 15:22:00;2022120315
29725;3;Mission;2022-12-03 15:35:00;2022120315
29726;39;South of Market;2022-12-03 16:10:00;2022120316
29727;30;Nob Hill;2022-12-03 16:30:00;2022120316
29728;30;Nob Hill;2022-12-03 16:30:00;2022120316
29729;3;Tenderloin;2022-12-03 16:41:00;2022120316
29730;12;Hayes Valley;2022-12-03 17:00:00;2022120317
29731;44;Mission;2022-12-03 17:15:00;2022120317
29732;39;Presidio Heights;2022-12-03 17:20:00;2022120317
29733;39;North Beach;2022-12-03 17:30:00;2022120317
29734;49;North Beach;2022-12-03 17:30:00;2022120317
29735;3;Financial District/South Beach;2022-12-03 18:00:00;2022120318
29736;61;Haight Ashbury;2022-12-03 18:00:00;2022120318
29737;39;Outer Mission;2022-12-03 18:00:00;2022120318
29738;43;Castro/Upper Market;2022-12-03 18:00:00;2022120318
29739;66;Outer Mission;2022-12-03 18:27:00;2022120318
29740;65;Outer Mission;2022-12-03 18:27:00;2022120318
29741;39;Russian Hill;2022-12-03 18:47:00;2022120318
29742;39;Financial District/South Beach;2022-12-03 18:50:00;2022120318
29743;3;Tenderloin;2022-12-03 18:55:00;2022120318
29744;39;Hayes Valley;2022-12-03 19:00:00;2022120319
29745;43;Sunset/Parkside;2022-12-03 19:00:00;2022120319
29746;43;Financial District/South Beach;2022-12-03 19:00:00;2022120319
29747;56;Bayview Hunters Point;2022-12-03 19:25:00;2022120319
29748;3;Bayview Hunters Point;2022-12-03 19:25:00;2022120319
29749;39;Western Addition;2022-12-03 19:30:00;2022120319
29750;5;Tenderloin;2022-12-03 19:41:00;2022120319
29751;57;Tenderloin;2022-12-03 19:41:00;2022120319
29752;15;Tenderloin;2022-12-03 19:50:00;2022120319
29753;39;Hayes Valley;2022-12-03 20:00:00;2022120320
29754;44;Mission;2022-12-03 20:00:00;2022120320
29755;18;Glen Park;2022-12-03 20:38:00;2022120320
29756;18;Glen Park;2022-12-03 20:38:00;2022120320
29757;18;Glen Park;2022-12-03 20:38:00;2022120320
29758;30;Noe Valley;2022-12-03 21:00:00;2022120321
29759;18;Mission;2022-12-03 21:04:00;2022120321
29760;3;Mission;2022-12-03 21:04:00;2022120321
29761;5;Nob Hill;2022-12-03 21:04:00;2022120321
29762;45;Mission;2022-12-03 21:04:00;2022120321
29763;39;Nob Hill;2022-12-03 21:28:00;2022120321
29764;43;Nob Hill;2022-12-03 21:28:00;2022120321
29765;39;Western Addition;2022-12-03 21:30:00;2022120321
29766;39;Oceanview/Merced/Ingleside;2022-12-03 22:00:00;2022120322
29767;5;Hayes Valley;2022-12-03 22:00:00;2022120322
29768;5;Haight Ashbury;2022-12-03 22:00:00;2022120322
29769;8;Tenderloin;2022-12-03 22:48:00;2022120322
29770;44;North Beach;2022-12-03 23:00:00;2022120323
29771;57;South of Market;2022-12-03 23:40:00;2022120323
29772;18;South of Market;2022-12-03 23:40:00;2022120323
29773;3;Outer Richmond;2022-12-03 23:40:00;2022120323
29774;45;Outer Richmond;2022-12-03 23:40:00;2022120323
29775;3;Tenderloin;2022-12-03 23:43:00;2022120323
29776;43;Hayes Valley;2022-12-03 23:50:00;2022120323
29777;5;Castro/Upper Market;2022-12-04 00:00:00;2022120400
29778;43;Sunset/Parkside;2022-12-04 00:00:00;2022120400
29779;39;Presidio Heights;2022-12-04 00:00:00;2022120400
29780;45;Excelsior;2022-12-04 00:46:00;2022120400
29781;43;Chinatown;2022-12-04 00:48:00;2022120400
29782;43;Pacific Heights;2022-12-04 01:00:00;2022120401
29783;39;Nob Hill;2022-12-04 01:00:00;2022120401
29784;39;South of Market;2022-12-04 01:10:00;2022120401
29785;39;Inner Richmond;2022-12-04 01:11:00;2022120401
29786;3;Hayes Valley;2022-12-04 01:37:00;2022120401
29787;3;Russian Hill;2022-12-04 02:00:00;2022120402
29788;12;Mission;2022-12-04 02:00:00;2022120402
29789;12;Mission;2022-12-04 02:10:00;2022120402
29790;3;Mission;2022-12-04 02:10:00;2022120402
29791;67;Tenderloin;2022-12-04 03:00:00;2022120403
29792;39;Lincoln Park;2022-12-04 03:00:00;2022120403
29793;5;Noe Valley;2022-12-04 03:00:00;2022120403
29794;39;Hayes Valley;2022-12-04 03:00:00;2022120403
29795;44;West of Twin Peaks;2022-12-04 03:22:00;2022120403
29796;5;Mission;2022-12-04 03:45:00;2022120403
29797;39;Mission;2022-12-04 04:00:00;2022120404
29798;45;Outer Richmond;2022-12-04 04:30:00;2022120404
29799;39;McLaren Park;2022-12-04 05:10:00;2022120405
29800;3;Mission Bay;2022-12-04 05:34:00;2022120405
29801;67;Financial District/South Beach;2022-12-04 05:34:00;2022120405
29802;39;Mission Bay;2022-12-04 05:34:00;2022120405
29803;56;Sunset/Parkside;2022-12-04 05:41:00;2022120405
29804;71;Outer Mission;2022-12-04 06:10:00;2022120406
29805;5;South of Market;2022-12-04 06:30:00;2022120406
29806;39;Sunset/Parkside;2022-12-04 06:50:00;2022120406
29807;12;Haight Ashbury;2022-12-04 08:00:00;2022120408
29808;39;North Beach;2022-12-04 08:00:00;2022120408
29809;39;Marina;2022-12-04 08:00:00;2022120408
29810;43;Western Addition;2022-12-04 08:15:00;2022120408
29811;45;Western Addition;2022-12-04 08:15:00;2022120408
29812;5;Mission;2022-12-04 08:23:00;2022120408
29813;12;Mission;2022-12-04 08:23:00;2022120408
29814;43;Sunset/Parkside;2022-12-04 08:30:00;2022120408
29815;39;North Beach;2022-12-04 09:00:00;2022120409
29816;43;Tenderloin;2022-12-04 09:05:00;2022120409
29817;39;Tenderloin;2022-12-04 09:05:00;2022120409
29818;39;North Beach;2022-12-04 09:30:00;2022120409
29819;65;Chinatown;2022-12-04 09:30:00;2022120409
29820;3;Tenderloin;2022-12-04 09:35:00;2022120409
29821;39;North Beach;2022-12-04 09:45:00;2022120409
29822;39;Financial District/South Beach;2022-12-04 10:00:00;2022120410
29823;39;Inner Sunset;2022-12-04 10:00:00;2022120410
29824;43;Western Addition;2022-12-04 10:00:00;2022120410
29825;39;Financial District/South Beach;2022-12-04 10:20:00;2022120410
29826;39;Marina;2022-12-04 10:20:00;2022120410
29827;43;Outer Mission;2022-12-04 10:30:00;2022120410
29828;30;Presidio Heights;2022-12-04 10:45:00;2022120410
29829;43;Marina;2022-12-04 10:46:00;2022120410
29830;3;South of Market;2022-12-04 11:00:00;2022120411
29831;39;Japantown;2022-12-04 11:00:00;2022120411
29832;39;Russian Hill;2022-12-04 11:05:00;2022120411
29833;3;Western Addition;2022-12-04 11:30:00;2022120411
29834;39;Russian Hill;2022-12-04 11:30:00;2022120411
29835;39;North Beach;2022-12-04 11:35:00;2022120411
29836;39;West of Twin Peaks;2022-12-04 11:45:00;2022120411
29837;39;North Beach;2022-12-04 11:45:00;2022120411
29838;43;Outer Richmond;2022-12-04 11:50:00;2022120411
29839;39;Outer Richmond;2022-12-04 11:50:00;2022120411
29840;43;Financial District/South Beach;2022-12-04 12:00:00;2022120412
29841;65;Visitacion Valley;2022-12-04 12:18:00;2022120412
29842;3;Mission;2022-12-04 12:23:00;2022120412
29843;39;Tenderloin;2022-12-04 12:30:00;2022120412
29844;39;Hayes Valley;2022-12-04 12:30:00;2022120412
29845;44;Mission Bay;2022-12-04 13:00:00;2022120413
29846;5;Tenderloin;2022-12-04 13:00:00;2022120413
29847;43;Lakeshore;2022-12-04 13:10:00;2022120413
29848;45;Lakeshore;2022-12-04 13:10:00;2022120413
29849;3;Presidio Heights;2022-12-04 13:20:00;2022120413
29850;45;Western Addition;2022-12-04 13:50:00;2022120413
29851;39;Hayes Valley;2022-12-04 13:57:00;2022120413
29852;18;Tenderloin;2022-12-04 13:59:00;2022120413
29853;39;Russian Hill;2022-12-04 14:00:00;2022120414
29854;39;North Beach;2022-12-04 14:15:00;2022120414
29855;57;South of Market;2022-12-04 14:20:00;2022120414
29856;43;Bayview Hunters Point;2022-12-04 14:20:00;2022120414
29857;57;South of Market;2022-12-04 14:20:00;2022120414
29858;57;Bayview Hunters Point;2022-12-04 14:20:00;2022120414
29859;39;Russian Hill;2022-12-04 14:30:00;2022120414
29860;39;Inner Sunset;2022-12-04 14:30:00;2022120414
29861;39;Russian Hill;2022-12-04 14:30:00;2022120414
29862;39;Financial District/South Beach;2022-12-04 14:48:00;2022120414
29863;5;Financial District/South Beach;2022-12-04 14:48:00;2022120414
29864;12;Japantown;2022-12-04 14:57:00;2022120414
29865;12;Japantown;2022-12-04 14:57:00;2022120414
29866;44;Sunset/Parkside;2022-12-04 15:00:00;2022120415
29867;39;Hayes Valley;2022-12-04 15:00:00;2022120415
29868;57;South of Market;2022-12-04 15:05:00;2022120415
29869;43;Outer Mission;2022-12-04 15:10:00;2022120415
29870;39;Outer Mission;2022-12-04 15:10:00;2022120415
29871;43;Mission;2022-12-04 15:21:00;2022120415
29872;44;Bayview Hunters Point;2022-12-04 15:30:00;2022120415
29873;2;Bayview Hunters Point;2022-12-04 15:30:00;2022120415
29874;18;Bayview Hunters Point;2022-12-04 15:30:00;2022120415
29875;39;North Beach;2022-12-04 15:35:00;2022120415
29876;2;Bayview Hunters Point;2022-12-04 15:45:00;2022120415
29877;39;Tenderloin;2022-12-04 15:56:00;2022120415
29878;39;Tenderloin;2022-12-04 16:04:00;2022120416
29879;39;North Beach;2022-12-04 16:05:00;2022120416
29880;39;Tenderloin;2022-12-04 16:10:00;2022120416
29881;39;Castro/Upper Market;2022-12-04 16:16:00;2022120416
29882;3;Nob Hill;2022-12-04 16:20:00;2022120416
29883;39;Castro/Upper Market;2022-12-04 16:20:00;2022120416
29884;3;Financial District/South Beach;2022-12-04 16:20:00;2022120416
29885;3;Mission;2022-12-04 16:25:00;2022120416
29886;44;Inner Sunset;2022-12-04 16:30:00;2022120416
29887;57;Inner Richmond;2022-12-04 16:32:00;2022120416
29888;39;Tenderloin;2022-12-04 16:36:00;2022120416
29889;39;Tenderloin;2022-12-04 16:36:00;2022120416
29890;71;Bayview Hunters Point;2022-12-04 16:40:00;2022120416
29891;44;Haight Ashbury;2022-12-04 17:00:00;2022120417
29892;5;Nob Hill;2022-12-04 17:00:00;2022120417
29893;39;Bayview Hunters Point;2022-12-04 17:30:00;2022120417
29894;3;Sunset/Parkside;2022-12-04 17:31:00;2022120417
29895;39;Inner Richmond;2022-12-04 17:49:00;2022120417
29896;44;Bayview Hunters Point;2022-12-04 18:00:00;2022120418
29897;39;Japantown;2022-12-04 18:00:00;2022120418
29898;39;Mission Bay;2022-12-04 18:00:00;2022120418
29899;3;Outer Richmond;2022-12-04 18:00:00;2022120418
29900;39;Inner Sunset;2022-12-04 18:25:00;2022120418
29901;39;Chinatown;2022-12-04 18:30:00;2022120418
29902;44;Noe Valley;2022-12-04 18:45:00;2022120418
29903;44;Bernal Heights;2022-12-04 18:50:00;2022120418
29904;3;Bayview Hunters Point;2022-12-04 19:00:00;2022120419
29905;39;Mission;2022-12-04 19:00:00;2022120419
29906;49;Financial District/South Beach;2022-12-04 19:10:00;2022120419
29907;39;Financial District/South Beach;2022-12-04 19:10:00;2022120419
29908;57;Lone Mountain/USF;2022-12-04 19:25:00;2022120419
29909;3;Mission Bay;2022-12-04 19:36:00;2022120419
29910;3;Nob Hill;2022-12-04 19:55:00;2022120419
29911;44;Mission;2022-12-04 20:00:00;2022120420
29912;44;Hayes Valley;2022-12-04 20:00:00;2022120420
29913;44;Marina;2022-12-04 20:00:00;2022120420
29914;5;Potrero Hill;2022-12-04 20:00:00;2022120420
29915;30;West of Twin Peaks;2022-12-04 20:00:00;2022120420
29916;8;South of Market;2022-12-04 20:10:00;2022120420
29917;56;South of Market;2022-12-04 20:10:00;2022120420
29918;5;Pacific Heights;2022-12-04 20:30:00;2022120420
29919;67;Mission;2022-12-04 20:30:00;2022120420
29920;3;Mission;2022-12-04 20:30:00;2022120420
29921;39;Outer Richmond;2022-12-04 20:39:00;2022120420
29922;43;Potrero Hill;2022-12-04 21:00:00;2022120421
29923;5;Inner Sunset;2022-12-04 21:00:00;2022120421
29924;44;Potrero Hill;2022-12-04 21:00:00;2022120421
29925;43;Mission Bay;2022-12-04 21:00:00;2022120421
29926;71;Sunset/Parkside;2022-12-04 21:00:00;2022120421
29927;44;Haight Ashbury;2022-12-04 21:00:00;2022120421
29928;44;Potrero Hill;2022-12-04 21:00:00;2022120421
29929;5;Mission Bay;2022-12-04 21:00:00;2022120421
29930;3;Sunset/Parkside;2022-12-04 21:00:00;2022120421
29931;44;Bayview Hunters Point;2022-12-04 21:00:00;2022120421
29932;44;Sunset/Parkside;2022-12-04 21:00:00;2022120421
29933;3;Glen Park;2022-12-04 21:00:00;2022120421
29934;44;Bayview Hunters Point;2022-12-04 21:00:00;2022120421
29935;44;Glen Park;2022-12-04 21:16:00;2022120421
29936;43;Excelsior;2022-12-04 21:30:00;2022120421
29937;5;Castro/Upper Market;2022-12-04 21:30:00;2022120421
29938;5;Potrero Hill;2022-12-04 21:40:00;2022120421
29939;3;Mission;2022-12-04 21:50:00;2022120421
29940;3;Mission;2022-12-04 21:50:00;2022120421
29941;44;Financial District/South Beach;2022-12-04 22:00:00;2022120422
29942;45;Excelsior;2022-12-04 22:01:00;2022120422
29943;5;Sunset/Parkside;2022-12-04 22:30:00;2022120422
29944;43;Tenderloin;2022-12-04 22:42:00;2022120422
29945;18;Tenderloin;2022-12-04 22:54:00;2022120422
29946;18;Tenderloin;2022-12-04 22:54:00;2022120422
29947;44;Sunset/Parkside;2022-12-04 23:00:00;2022120423
29948;5;Financial District/South Beach;2022-12-04 23:00:00;2022120423
29949;44;Bayview Hunters Point;2022-12-04 23:00:00;2022120423
29950;44;Bayview Hunters Point;2022-12-04 23:00:00;2022120423
29951;5;Financial District/South Beach;2022-12-04 23:00:00;2022120423
29952;43;South of Market;2022-12-04 23:21:00;2022120423
29953;39;Financial District/South Beach;2022-12-04 23:30:00;2022120423
29954;5;Financial District/South Beach;2022-12-04 23:30:00;2022120423
29955;43;Chinatown;2022-12-04 23:50:00;2022120423
29956;44;Japantown;2022-12-04 23:55:00;2022120423
29957;44;Japantown;2022-12-04 23:55:00;2022120423
29958;16;Japantown;2022-12-04 23:55:00;2022120423
29959;39;Inner Richmond;2022-12-05 00:00:00;2022120500
29960;30;Sunset/Parkside;2022-12-05 00:00:00;2022120500
29961;70;South of Market;2022-12-05 00:04:00;2022120500
29962;12;South of Market;2022-12-05 00:04:00;2022120500
29963;44;Golden Gate Park;2022-12-05 00:30:00;2022120500
29964;57;North Beach;2022-12-05 00:34:00;2022120500
29965;15;Outer Richmond;2022-12-05 00:42:00;2022120500
29966;5;Nob Hill;2022-12-05 01:39:00;2022120501
29967;3;Castro/Upper Market;2022-12-05 01:45:00;2022120501
29968;44;Tenderloin;2022-12-05 02:00:00;2022120502
29969;5;Mission;2022-12-05 02:00:00;2022120502
29970;43;Russian Hill;2022-12-05 02:14:00;2022120502
29971;39;Nob Hill;2022-12-05 02:30:00;2022120502
29972;5;Chinatown;2022-12-05 02:30:00;2022120502
29973;43;South of Market;2022-12-05 03:00:00;2022120503
29974;5;Outer Richmond;2022-12-05 03:27:00;2022120503
29975;39;South of Market;2022-12-05 03:30:00;2022120503
29976;5;Glen Park;2022-12-05 04:07:00;2022120504
29977;5;Tenderloin;2022-12-05 04:10:00;2022120504
29978;3;Treasure Island;2022-12-05 04:15:00;2022120504
29979;21;Financial District/South Beach;2022-12-05 04:26:00;2022120504
29980;5;Financial District/South Beach;2022-12-05 04:26:00;2022120504
29981;43;North Beach;2022-12-05 04:30:00;2022120504
29982;43;Nob Hill;2022-12-05 04:30:00;2022120504
29983;39;Outer Richmond;2022-12-05 04:34:00;2022120504
29984;12;Outer Richmond;2022-12-05 04:34:00;2022120504
29985;67;Western Addition;2022-12-05 05:10:00;2022120505
29986;44;Russian Hill;2022-12-05 06:30:00;2022120506
29987;39;North Beach;2022-12-05 07:40:00;2022120507
29988;39;North Beach;2022-12-05 07:40:00;2022120507
29989;39;Castro/Upper Market;2022-12-05 08:00:00;2022120508
29990;44;Inner Sunset;2022-12-05 08:00:00;2022120508
29991;30;Presidio Heights;2022-12-05 08:00:00;2022120508
29992;71;Financial District/South Beach;2022-12-05 08:30:00;2022120508
29993;56;Mission;2022-12-05 08:30:00;2022120508
29994;38;Mission;2022-12-05 08:30:00;2022120508
29995;39;Financial District/South Beach;2022-12-05 08:30:00;2022120508
29996;21;Mission;2022-12-05 08:30:00;2022120508
29997;55;Mission;2022-12-05 08:30:00;2022120508
29998;5;Presidio Heights;2022-12-05 08:56:00;2022120508
29999;43;Presidio Heights;2022-12-05 08:56:00;2022120508
30000;44;Financial District/South Beach;2022-12-05 09:00:00;2022120509
30001;3;Lakeshore;2022-12-05 09:00:00;2022120509
30002;39;West of Twin Peaks;2022-12-05 09:03:00;2022120509
30003;39;North Beach;2022-12-05 10:20:00;2022120510
30004;18;Castro/Upper Market;2022-12-05 10:24:00;2022120510
30005;67;Financial District/South Beach;2022-12-05 10:26:00;2022120510
30006;43;Japantown;2022-12-05 10:30:00;2022120510
30007;39;Japantown;2022-12-05 10:30:00;2022120510
30008;39;North Beach;2022-12-05 10:45:00;2022120510
30009;44;Oceanview/Merced/Ingleside;2022-12-05 11:00:00;2022120511
30010;39;North Beach;2022-12-05 11:00:00;2022120511
30011;44;Lone Mountain/USF;2022-12-05 11:00:00;2022120511
30012;57;Marina;2022-12-05 11:00:00;2022120511
30013;20;Portola;2022-12-05 11:04:00;2022120511
30014;44;Presidio Heights;2022-12-05 11:09:00;2022120511
30015;7;Presidio Heights;2022-12-05 11:24:00;2022120511
30016;43;Bayview Hunters Point;2022-12-05 11:28:00;2022120511
