time,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),cloudcover (%),windspeed_10m (m/s)
2022-11-28T12:00,13.9,73,0.00,30,6.19
2022-11-28T13:00,14.4,67,0.00,31,7.18
2022-11-28T14:00,14.3,60,0.00,25,7.94
2022-11-28T15:00,13.9,55,0.00,21,8.58
2022-11-28T16:00,13.3,57,0.00,26,8.18
2022-11-28T17:00,12.6,62,0.00,21,7.82
2022-11-28T18:00,11.5,70,0.00,8,7.11
2022-11-28T19:00,10.7,73,0.00,0,7.04
2022-11-28T20:00,10.1,74,0.00,2,7.12
2022-11-28T21:00,9.6,75,0.00,0,7.36
2022-11-28T22:00,9.2,75,0.00,0,7.76
2022-11-28T23:00,8.8,74,0.00,0,8.00
2022-11-29T00:00,8.7,77,0.00,0,8.06
2022-11-29T01:00,8.2,77,0.00,0,7.89
2022-11-29T02:00,7.7,77,0.00,0,7.32
2022-11-29T03:00,7.2,78,0.00,0,6.44
2022-11-29T04:00,6.7,79,0.00,0,5.55
2022-11-29T05:00,6.2,81,0.00,0,4.88
2022-11-29T06:00,5.6,84,0.00,0,4.31
2022-11-29T07:00,4.9,87,0.00,0,3.57
2022-11-29T08:00,4.7,86,0.00,0,2.84
2022-11-29T09:00,5.4,85,0.00,0,2.21
2022-11-29T10:00,7.9,74,0.00,0,1.30
2022-11-29T11:00,9.8,59,0.00,0,0.50
2022-11-29T12:00,11.1,45,0.00,0,0.30
2022-11-29T13:00,12.1,41,0.00,0,1.04
2022-11-29T14:00,12.7,40,0.00,3,1.77
2022-11-29T15:00,13.1,39,0.00,3,1.75
2022-11-29T16:00,13.1,40,0.00,2,2.16
2022-11-29T17:00,12.5,44,0.00,4,2.60
2022-11-29T18:00,11.3,51,0.00,3,2.61
2022-11-29T19:00,10.2,61,0.00,0,2.33
2022-11-29T20:00,8.8,74,0.00,11,2.20
2022-11-29T21:00,7.7,79,0.00,14,2.25
2022-11-29T22:00,7.2,80,0.00,6,1.80
2022-11-29T23:00,7.3,80,0.00,6,1.35
2022-11-30T00:00,8.8,73,0.00,10,1.30
2022-11-30T01:00,8.4,76,0.00,0,1.43
2022-11-30T02:00,8.1,80,0.00,0,1.46
2022-11-30T03:00,7.8,83,0.00,0,0.22
2022-11-30T04:00,7.5,86,0.00,0,0.22
2022-11-30T05:00,7.3,89,0.00,0,0.36
2022-11-30T06:00,7.1,91,0.00,9,0.67
2022-11-30T07:00,6.8,94,0.00,18,1.10
2022-11-30T08:00,6.3,98,0.00,18,1.43
2022-11-30T09:00,6.4,98,0.00,25,1.57
2022-11-30T10:00,7.6,95,0.00,12,1.70
2022-11-30T11:00,10.5,72,0.00,5,1.94
2022-11-30T12:00,11.3,66,0.00,1,2.30
2022-11-30T13:00,12.3,60,0.00,6,2.89
2022-11-30T14:00,12.8,58,0.00,9,3.27
2022-11-30T15:00,12.9,60,0.00,51,2.62
2022-11-30T16:00,12.6,63,0.00,74,2.91
2022-11-30T17:00,12.1,69,0.00,99,2.73
2022-11-30T18:00,11.4,76,0.00,75,2.67
2022-11-30T19:00,10.6,82,0.00,89,3.00
2022-11-30T20:00,10.2,84,0.00,100,3.73
2022-11-30T21:00,10.0,85,0.00,100,4.64
2022-11-30T22:00,9.7,85,0.00,100,5.25
2022-11-30T23:00,9.7,85,0.00,82,5.61
2022-12-01T00:00,9.8,84,0.00,81,6.11
2022-12-01T01:00,9.9,86,0.00,100,6.60
2022-12-01T02:00,10.2,87,0.10,100,7.60
2022-12-01T03:00,10.6,86,0.10,100,7.43
2022-12-01T04:00,10.9,85,0.20,100,8.10
2022-12-01T05:00,11.1,84,0.60,100,8.80
2022-12-01T06:00,11.3,85,1.80,100,9.20
2022-12-01T07:00,11.4,87,3.70,100,8.14
2022-12-01T08:00,11.5,89,4.60,100,4.98
2022-12-01T09:00,11.0,91,3.40,100,4.53
2022-12-01T10:00,10.1,89,1.80,100,4.55
2022-12-01T11:00,9.3,84,0.60,100,2.95
2022-12-01T12:00,9.7,83,0.80,89,1.84
2022-12-01T13:00,9.5,80,0.10,74,2.19
2022-12-01T14:00,9.8,76,0.00,71,3.85
2022-12-01T15:00,10.1,73,0.00,63,4.21
2022-12-01T16:00,10.2,71,0.00,58,4.43
2022-12-01T17:00,9.8,74,0.00,32,5.08
2022-12-01T18:00,9.2,75,0.00,26,4.92
2022-12-01T19:00,8.6,75,0.00,8,4.58
2022-12-01T20:00,8.0,76,0.00,5,4.56
2022-12-01T21:00,7.5,76,0.00,7,4.24
2022-12-01T22:00,6.8,78,0.00,0,3.70
2022-12-01T23:00,6.1,81,0.00,0,3.54
2022-12-02T00:00,5.9,83,0.00,0,3.47
2022-12-02T01:00,5.5,83,0.00,0,3.74
2022-12-02T02:00,5.0,84,0.00,0,3.58
2022-12-02T03:00,4.4,86,0.00,0,2.56
2022-12-02T04:00,3.8,87,0.00,4,2.80
2022-12-02T05:00,3.4,87,0.00,8,2.40
2022-12-02T06:00,3.6,86,0.00,8,1.89
2022-12-02T07:00,3.0,88,0.00,12,1.70
2022-12-02T08:00,2.4,90,0.00,20,1.77
2022-12-02T09:00,2.3,92,0.00,26,2.30
2022-12-02T10:00,5.4,85,0.00,27,2.53
2022-12-02T11:00,7.2,75,0.00,26,2.84
2022-12-02T12:00,8.5,71,0.00,23,3.23
2022-12-02T13:00,9.5,68,0.00,18,3.35
2022-12-02T14:00,10.3,65,0.00,18,3.42
2022-12-02T15:00,10.8,62,0.00,12,2.57
2022-12-02T16:00,10.9,60,0.00,15,2.73
2022-12-02T17:00,10.4,63,0.00,19,2.73
2022-12-02T18:00,9.1,70,0.00,19,2.93
2022-12-02T19:00,8.0,76,0.00,18,2.93
2022-12-02T20:00,7.0,80,0.00,20,2.60
2022-12-02T21:00,6.0,83,0.00,25,2.73
2022-12-02T22:00,5.3,85,0.00,13,2.97
2022-12-02T23:00,4.7,87,0.00,5,3.23
2022-12-03T00:00,4.6,89,0.00,5,3.42
2022-12-03T01:00,4.4,90,0.00,6,3.69
2022-12-03T02:00,4.4,90,0.00,9,3.71
2022-12-03T03:00,4.5,90,0.00,5,4.14
2022-12-03T04:00,4.9,90,0.00,14,4.34
2022-12-03T05:00,5.0,91,0.00,31,4.02
2022-12-03T06:00,5.2,92,0.00,100,3.71
2022-12-03T07:00,5.9,92,0.00,100,3.21
2022-12-03T08:00,6.4,92,0.00,100,3.11
2022-12-03T09:00,7.1,92,0.00,100,3.40
2022-12-03T10:00,8.1,91,0.00,100,3.71
2022-12-03T11:00,9.1,88,0.10,100,3.92
2022-12-03T12:00,8.2,88,0.30,100,3.32
2022-12-03T13:00,8.7,87,0.30,100,3.16
2022-12-03T14:00,9.2,89,0.30,100,2.91
2022-12-03T15:00,9.7,89,0.30,100,1.70
2022-12-03T16:00,9.8,92,0.80,100,1.20
2022-12-03T17:00,9.7,93,1.00,100,0.92
2022-12-03T18:00,9.5,96,0.90,100,0.95
2022-12-03T19:00,9.4,96,0.20,100,0.92
2022-12-03T20:00,9.5,97,0.10,100,0.92
2022-12-03T21:00,9.3,97,0.00,100,1.34
2022-12-03T22:00,9.3,96,0.00,77,1.75
2022-12-03T23:00,9.0,96,0.00,70,2.19
2022-12-04T00:00,8.8,95,0.00,98,2.78
2022-12-04T01:00,8.8,95,0.20,100,3.59
2022-12-04T02:00,9.4,93,0.60,100,4.14
2022-12-04T03:00,10.0,92,0.60,100,4.07
2022-12-04T04:00,10.1,92,0.60,96,4.25
2022-12-04T05:00,10.3,92,0.60,62,4.08
2022-12-04T06:00,10.5,93,0.30,29,3.20
2022-12-04T07:00,10.3,94,0.10,20,2.80
2022-12-04T08:00,10.4,94,0.10,12,3.10
2022-12-04T09:00,10.2,95,0.20,17,3.70
2022-12-04T10:00,11.2,92,0.10,26,4.00
2022-12-04T11:00,12.5,87,0.10,18,4.26
2022-12-04T12:00,13.3,81,0.10,14,4.71
2022-12-04T13:00,13.8,76,0.00,11,4.74
2022-12-04T14:00,14.0,73,0.00,29,4.79
2022-12-04T15:00,14.1,72,0.10,70,4.02
2022-12-04T16:00,13.8,71,0.00,68,3.11
2022-12-04T17:00,13.1,77,0.00,38,2.61
2022-12-04T18:00,12.2,82,0.00,54,2.53
2022-12-04T19:00,11.2,86,0.00,80,2.40
2022-12-04T20:00,10.7,89,0.00,92,2.62
2022-12-04T21:00,10.6,90,0.20,88,3.18
2022-12-04T22:00,10.6,90,0.10,95,3.74
2022-12-04T23:00,10.5,91,0.00,90,4.06
2022-12-05T00:00,10.6,89,0.00,78,4.51
2022-12-05T01:00,10.5,89,0.00,77,4.92
2022-12-05T02:00,10.5,89,0.30,100,4.97
2022-12-05T03:00,10.8,88,0.50,79,5.20
2022-12-05T04:00,10.6,90,0.70,78,4.87
2022-12-05T05:00,10.3,92,1.30,60,4.79
2022-12-05T06:00,10.3,93,1.40,34,4.43
2022-12-05T07:00,10.2,94,0.80,26,3.84
2022-12-05T08:00,9.7,94,0.10,39,3.33
2022-12-05T09:00,9.6,94,0.30,30,2.51
2022-12-05T10:00,11.3,91,0.20,28,2.37
2022-12-05T11:00,12.3,86,0.10,24,2.87
2022-12-05T12:00,13.6,80,0.10,36,3.85
2022-12-05T13:00,13.9,77,0.00,40,4.52
2022-12-05T14:00,13.8,74,0.00,26,4.74
2022-12-05T15:00,13.3,73,0.00,35,4.20
2022-12-05T16:00,13.1,73,0.00,38,2.81
2022-12-05T17:00,12.6,76,0.00,61,1.73
2022-12-05T18:00,11.7,82,0.00,64,1.48
2022-12-05T19:00,10.7,89,0.00,53,1.30
2022-12-05T20:00,9.8,92,0.00,31,1.20
2022-12-05T21:00,9.0,94,0.00,47,1.32
2022-12-05T22:00,8.3,95,0.10,43,1.62
2022-12-05T23:00,8.1,96,0.30,100,2.00
2022-12-06T00:00,8.8,93,0.60,100,2.28
2022-12-06T01:00,8.4,93,0.40,100,2.22
2022-12-06T02:00,8.6,91,0.60,100,2.27
2022-12-06T03:00,8.3,92,0.90,97,4.07
2022-12-06T04:00,8.3,94,1.00,98,4.35
2022-12-06T05:00,8.9,94,1.20,78,4.39
2022-12-06T06:00,9.2,97,0.60,75,3.89
2022-12-06T07:00,8.5,95,0.40,56,3.34
2022-12-06T08:00,8.2,95,0.40,35,3.21
2022-12-06T09:00,8.3,94,0.50,48,3.47
2022-12-06T10:00,9.7,88,0.10,51,3.52
2022-12-06T11:00,10.5,81,0.10,33,3.61
2022-12-06T12:00,11.4,76,0.10,44,3.98
2022-12-06T13:00,12.0,71,0.00,56,3.45
2022-12-06T14:00,12.5,67,0.00,66,2.86
2022-12-06T15:00,13.0,63,0.00,38,3.08
2022-12-06T16:00,13.1,63,0.00,18,2.64
2022-12-06T17:00,12.7,67,0.00,11,2.05
2022-12-06T18:00,11.9,73,0.00,15,1.86
2022-12-06T19:00,10.5,83,0.00,16,1.53
2022-12-06T20:00,10.5,77,0.00,8,1.86
2022-12-06T21:00,10.4,78,0.00,8,2.25
2022-12-06T22:00,8.9,85,0.00,6,2.42
2022-12-06T23:00,8.4,87,0.00,2,2.51
2022-12-07T00:00,7.6,90,0.00,0,2.42
2022-12-07T01:00,7.1,91,0.00,0,2.51
2022-12-07T02:00,7.4,91,0.00,0,2.42
2022-12-07T03:00,8.3,90,0.00,0,1.81
2022-12-07T04:00,8.0,92,0.00,48,1.62
2022-12-07T05:00,7.8,93,0.00,88,1.06
2022-12-07T06:00,7.5,95,0.00,90,0.92
2022-12-07T07:00,7.4,97,0.00,90,1.12
2022-12-07T08:00,7.1,99,0.00,90,1.12
2022-12-07T09:00,7.2,98,0.00,90,1.53
2022-12-07T10:00,8.8,96,0.00,90,1.77
2022-12-07T11:00,10.7,86,0.00,35,1.89
2022-12-07T12:00,10.2,92,0.00,9,1.70
2022-12-07T13:00,11.5,86,0.00,5,1.84
2022-12-07T14:00,12.5,77,0.00,9,2.14
2022-12-07T15:00,12.6,75,0.00,11,2.42
2022-12-07T16:00,12.3,78,0.00,12,2.44
2022-12-07T17:00,11.7,82,0.00,3,1.62
2022-12-07T18:00,10.9,87,0.00,0,1.30
2022-12-07T19:00,10.0,94,0.00,0,1.48
2022-12-07T20:00,9.3,94,0.00,0,1.73
2022-12-07T21:00,8.7,96,0.00,0,1.60
2022-12-07T22:00,9.2,97,0.00,1,0.91
2022-12-07T23:00,9.0,98,0.00,64,0.41
2022-12-08T00:00,8.5,99,0.00,90,0.82
2022-12-08T01:00,7.2,100,0.00,90,1.30
2022-12-08T02:00,5.8,100,0.00,90,1.57
2022-12-08T03:00,5.9,100,0.00,100,1.36
2022-12-08T04:00,5.9,100,0.00,100,2.22
2022-12-08T05:00,6.2,100,0.00,100,2.94
2022-12-08T06:00,6.7,99,0.00,100,3.16
2022-12-08T07:00,6.8,99,0.00,100,3.33
2022-12-08T08:00,6.7,100,0.00,100,3.58
2022-12-08T09:00,7.2,98,0.00,100,3.48
2022-12-08T10:00,8.2,95,0.00,100,3.82
2022-12-08T11:00,9.7,89,0.00,100,4.33
2022-12-08T12:00,10.8,80,0.00,100,4.63
2022-12-08T13:00,11.7,76,0.00,91,4.88
2022-12-08T14:00,12.2,74,0.10,63,5.15
2022-12-08T15:00,12.3,75,0.50,100,5.83
2022-12-08T16:00,12.3,76,0.50,100,5.77
2022-12-08T17:00,11.8,80,0.70,100,5.94
2022-12-08T18:00,11.2,83,1.30,100,6.21
2022-12-08T19:00,10.8,86,1.90,100,5.36
2022-12-08T20:00,10.6,89,2.00,100,3.50
2022-12-08T21:00,10.6,90,1.20,100,2.73
2022-12-08T22:00,10.8,92,0.50,100,3.23
2022-12-08T23:00,10.9,92,0.10,100,3.58
2022-12-09T00:00,10.4,90,0.00,100,3.41
2022-12-09T01:00,10.1,87,0.00,82,3.25
2022-12-09T02:00,9.5,86,0.00,90,2.27
2022-12-09T03:00,8.4,88,0.00,72,1.30
2022-12-09T04:00,7.3,91,0.00,74,0.71
2022-12-09T05:00,6.6,90,0.00,100,0.63
2022-12-09T06:00,7.8,85,0.00,100,1.00
2022-12-09T07:00,7.8,85,0.00,91,0.73
2022-12-09T08:00,7.2,89,0.00,100,0.36
2022-12-09T09:00,5.9,98,0.00,100,0.45
2022-12-09T10:00,7.6,96,0.00,100,0.85
2022-12-09T11:00,9.5,84,0.00,100,0.98
2022-12-09T12:00,10.4,80,0.00,100,0.41
2022-12-09T13:00,11.1,75,0.00,97,0.54
2022-12-09T14:00,11.3,72,0.00,75,1.12
2022-12-09T15:00,11.7,68,0.00,69,2.13
2022-12-09T16:00,11.8,64,0.00,40,2.34
2022-12-09T17:00,11.6,66,0.00,48,1.70
2022-12-09T18:00,11.0,72,0.00,73,1.30
2022-12-09T19:00,10.1,85,0.00,80,1.12
2022-12-09T20:00,9.5,83,0.00,50,0.94
2022-12-09T21:00,8.8,87,0.00,47,1.66
2022-12-09T22:00,8.3,89,0.00,78,2.86
2022-12-09T23:00,8.5,89,0.00,88,4.39
2022-12-10T00:00,9.4,89,0.00,82,5.00
2022-12-10T01:00,10.0,89,0.10,67,5.53
2022-12-10T02:00,10.2,86,0.50,100,6.74
2022-12-10T03:00,10.4,86,0.60,100,8.51
2022-12-10T04:00,10.8,88,0.80,100,8.59
2022-12-10T05:00,11.2,90,2.00,100,9.14
2022-12-10T06:00,11.4,90,0.90,100,9.60
2022-12-10T07:00,11.8,91,1.60,100,11.05
2022-12-10T08:00,12.1,94,2.40,100,10.65
2022-12-10T09:00,12.8,91,2.80,100,10.45
2022-12-10T10:00,12.9,92,3.10,100,10.69
2022-12-10T11:00,12.9,92,2.20,100,9.57
2022-12-10T12:00,13.1,93,1.60,67,7.78
2022-12-10T13:00,12.9,94,0.80,48,7.23
2022-12-10T14:00,12.8,89,0.30,34,7.39
2022-12-10T15:00,13.6,86,0.10,44,6.89
2022-12-10T16:00,13.2,88,0.20,50,5.24
2022-12-10T17:00,12.6,88,0.30,92,6.04
2022-12-10T18:00,11.8,88,0.30,78,6.08
2022-12-10T19:00,11.2,87,0.40,68,4.61
2022-12-10T20:00,10.9,88,0.50,44,4.44
2022-12-10T21:00,10.6,88,0.50,77,5.32
2022-12-10T22:00,10.6,88,1.30,100,6.08
2022-12-10T23:00,10.4,86,2.30,100,6.31
2022-12-11T00:00,10.0,79,0.90,100,5.80
2022-12-11T01:00,9.4,82,0.50,100,5.88
2022-12-11T02:00,8.8,83,0.50,100,6.09
2022-12-11T03:00,8.4,85,0.70,83,5.90
2022-12-11T04:00,7.9,88,0.90,100,6.40
2022-12-11T05:00,7.5,89,0.60,100,6.84
2022-12-11T06:00,7.2,87,0.20,89,7.19
2022-12-11T07:00,7.1,88,0.00,81,6.80
2022-12-11T08:00,6.9,87,0.10,92,5.92
2022-12-11T09:00,7.7,82,0.00,89,5.36
2022-12-11T10:00,8.5,81,0.00,72,5.41
2022-12-11T11:00,9.3,73,0.00,58,5.51
2022-12-11T12:00,10.2,77,0.10,47,4.94
2022-12-11T13:00,10.9,73,0.00,90,5.48
2022-12-11T14:00,11.1,71,0.60,86,6.51
2022-12-11T15:00,10.4,72,0.60,74,5.98
2022-12-11T16:00,9.5,77,0.70,100,5.51
2022-12-11T17:00,9.1,82,0.50,98,4.61
2022-12-11T18:00,9.3,80,0.40,100,4.20
2022-12-11T19:00,9.2,82,0.20,100,4.07
2022-12-11T20:00,9.0,86,0.30,100,4.15
2022-12-11T21:00,8.6,86,0.20,86,3.71
2022-12-11T22:00,8.7,88,0.10,100,3.08
2022-12-11T23:00,8.3,89,0.70,100,3.11
2022-12-12T00:00,8.0,90,1.10,100,4.36
2022-12-12T01:00,8.0,89,0.90,100,5.83
2022-12-12T02:00,7.7,89,0.60,100,6.74
2022-12-12T03:00,7.5,88,0.10,100,5.46
2022-12-12T04:00,7.1,88,0.00,100,5.79
2022-12-12T05:00,6.6,88,0.00,70,5.83
2022-12-12T06:00,6.0,89,0.00,0,5.37
2022-12-12T07:00,5.7,89,0.00,0,4.49
2022-12-12T08:00,5.6,88,0.00,1,3.62
2022-12-12T09:00,5.5,88,0.00,2,2.69
2022-12-12T10:00,6.9,81,0.00,0,2.11
2022-12-12T11:00,8.1,74,0.00,0,1.89
2022-12-12T12:00,9.4,73,0.00,1,1.97
2022-12-12T13:00,10.3,68,0.00,5,2.91
2022-12-12T14:00,10.7,65,0.00,12,3.76
2022-12-12T15:00,11.0,63,0.00,27,3.30
2022-12-12T16:00,10.9,64,0.00,15,3.58
2022-12-12T17:00,10.5,66,0.00,32,3.52
2022-12-12T18:00,9.7,72,0.00,5,2.88
2022-12-12T19:00,8.7,79,0.00,3,2.44
2022-12-12T20:00,7.5,85,0.00,1,2.48
2022-12-12T21:00,7.0,85,0.00,0,2.62
2022-12-12T22:00,6.7,86,0.00,0,2.64
2022-12-12T23:00,6.8,86,0.00,0,2.53
2022-12-13T00:00,7.8,85,0.00,0,2.32
2022-12-13T01:00,7.3,88,0.00,0,1.90
2022-12-13T02:00,7.0,90,0.00,0,1.53
2022-12-13T03:00,6.7,93,0.00,27,1.92
2022-12-13T04:00,6.5,94,0.00,25,1.44
2022-12-13T05:00,6.3,96,0.00,45,1.21
2022-12-13T06:00,6.2,96,0.00,90,0.90
2022-12-13T07:00,6.0,97,0.00,90,1.25
2022-12-13T08:00,5.8,97,0.00,89,1.66
2022-12-13T09:00,5.6,97,0.00,90,1.49
2022-12-13T10:00,6.4,95,0.00,80,1.40
2022-12-13T11:00,8.7,86,0.00,4,1.26
2022-12-13T12:00,8.3,87,0.00,0,0.72
2022-12-13T13:00,9.8,78,0.00,0,0.45
2022-12-13T14:00,10.9,71,0.00,0,1.77
2022-12-13T15:00,11.4,67,0.00,0,2.32
2022-12-13T16:00,11.4,68,0.00,0,2.02
2022-12-13T17:00,10.9,74,0.00,2,2.43
2022-12-13T18:00,9.8,80,0.00,6,3.30
2022-12-13T19:00,8.9,86,0.00,20,3.40
2022-12-13T20:00,7.9,90,0.00,26,2.88
2022-12-13T21:00,6.8,93,0.00,28,2.62
2022-12-13T22:00,8.0,89,0.00,26,2.19
2022-12-13T23:00,7.6,91,0.00,23,1.98
2022-12-14T00:00,7.7,89,0.00,11,1.70
2022-12-14T01:00,7.3,92,0.00,1,1.44
2022-12-14T02:00,6.9,94,0.00,1,1.12
2022-12-14T03:00,6.4,97,0.00,88,0.94
2022-12-14T04:00,5.8,99,0.00,90,1.12
2022-12-14T05:00,5.0,99,0.00,90,1.00
2022-12-14T06:00,3.8,100,0.00,90,1.17
2022-12-14T07:00,2.4,100,0.00,90,1.30
2022-12-14T08:00,2.1,100,0.00,90,1.28
2022-12-14T09:00,2.7,98,0.00,90,1.14
2022-12-14T10:00,4.6,96,0.00,90,1.41
2022-12-14T11:00,6.4,97,0.00,91,1.61
2022-12-14T12:00,6.7,92,0.00,94,1.24
2022-12-14T13:00,7.9,89,0.00,62,0.81
2022-12-14T14:00,8.9,85,0.00,32,0.20
2022-12-14T15:00,9.8,80,0.00,27,0.71
2022-12-14T16:00,10.1,78,0.00,31,1.21
2022-12-14T17:00,10.0,78,0.00,33,1.44
2022-12-14T18:00,9.3,80,0.00,32,1.70
2022-12-14T19:00,8.3,88,0.00,31,1.41
2022-12-14T20:00,7.5,87,0.00,30,1.26
2022-12-14T21:00,6.7,90,0.00,29,1.43
2022-12-14T22:00,5.4,94,0.00,25,1.46
2022-12-14T23:00,4.7,96,0.00,13,1.24
2022-12-15T00:00,5.3,92,0.00,6,1.61
2022-12-15T01:00,4.1,95,0.00,2,2.04
2022-12-15T02:00,3.5,97,0.00,1,2.31
2022-12-15T03:00,3.1,98,0.00,5,2.33
2022-12-15T04:00,3.0,97,0.00,22,2.34
2022-12-15T05:00,2.7,99,0.00,23,2.14
2022-12-15T06:00,2.5,99,0.00,94,2.20
2022-12-15T07:00,2.5,99,0.00,100,2.15
2022-12-15T08:00,2.5,99,0.00,100,1.97
2022-12-15T09:00,2.8,99,0.00,100,2.15
2022-12-15T10:00,4.4,95,0.00,100,2.10
2022-12-15T11:00,6.5,87,0.00,52,1.89
2022-12-15T12:00,8.3,76,0.00,29,1.49
2022-12-15T13:00,9.9,68,0.00,27,1.39
2022-12-15T14:00,11.0,63,0.00,26,1.40
2022-12-15T15:00,11.5,60,0.00,22,1.20
2022-12-15T16:00,11.7,60,0.00,13,1.57
2022-12-15T17:00,11.3,64,0.00,9,1.58
2022-12-15T18:00,10.3,73,0.00,11,1.91
2022-12-15T19:00,8.8,79,0.00,9,1.70
2022-12-15T20:00,7.9,82,0.00,8,1.51
2022-12-15T21:00,6.9,86,0.00,8,1.17
2022-12-15T22:00,5.4,91,0.00,7,1.41
2022-12-15T23:00,4.5,93,0.00,16,1.52
2022-12-16T00:00,6.3,89,0.00,53,1.50
2022-12-16T01:00,4.4,93,0.00,53,1.84
2022-12-16T02:00,2.8,97,0.00,45,1.98
2022-12-16T03:00,2.3,98,0.00,90,2.06
2022-12-16T04:00,1.8,99,0.00,91,2.10
2022-12-16T05:00,1.6,99,0.00,90,2.28
2022-12-16T06:00,1.6,98,0.00,90,2.42
2022-12-16T07:00,1.8,98,0.00,90,2.68
2022-12-16T08:00,1.9,99,0.00,90,2.91
2022-12-16T09:00,2.4,98,0.00,90,3.18
2022-12-16T10:00,4.0,95,0.00,90,3.18
2022-12-16T11:00,6.4,86,0.00,13,3.31
2022-12-16T12:00,7.9,85,0.00,1,3.62
2022-12-16T13:00,9.4,79,0.00,0,3.76
2022-12-16T14:00,10.6,74,0.00,0,3.85
2022-12-16T15:00,11.3,70,0.00,0,3.32
2022-12-16T16:00,11.5,68,0.00,0,2.95
2022-12-16T17:00,11.0,71,0.00,0,2.38
2022-12-16T18:00,9.7,76,0.00,0,1.93
2022-12-16T19:00,8.4,81,0.00,0,2.28
2022-12-16T20:00,7.2,84,0.00,0,2.33
2022-12-16T21:00,6.2,86,0.00,0,2.05
2022-12-16T22:00,5.3,88,0.00,0,2.19
2022-12-16T23:00,4.6,89,0.00,0,2.41
2022-12-17T00:00,4.2,90,0.00,0,2.33
2022-12-17T01:00,3.7,91,0.00,0,2.40
2022-12-17T02:00,3.3,92,0.00,0,2.41
2022-12-17T03:00,3.0,92,0.00,0,2.64
2022-12-17T04:00,2.7,92,0.00,0,2.82
2022-12-17T05:00,2.2,95,0.00,5,3.04
2022-12-17T06:00,2.0,98,0.00,27,3.09
2022-12-17T07:00,2.1,97,0.00,25,3.13
2022-12-17T08:00,2.0,99,0.00,24,3.14
2022-12-17T09:00,2.2,98,0.00,13,3.29
2022-12-17T10:00,4.0,95,0.00,4,3.23
2022-12-17T11:00,6.7,89,0.00,1,3.13
2022-12-17T12:00,8.5,81,0.00,0,3.32
2022-12-17T13:00,10.1,76,0.00,0,3.40
2022-12-17T14:00,11.3,71,0.00,0,3.41
2022-12-17T15:00,11.9,68,0.00,0,2.24
2022-12-17T16:00,11.9,67,0.00,0,1.80
2022-12-17T17:00,11.3,71,0.00,0,1.20
2022-12-17T18:00,10.0,76,0.00,0,1.28
2022-12-17T19:00,8.6,83,0.00,0,1.39
2022-12-17T20:00,6.9,88,0.00,0,1.52
2022-12-17T21:00,5.6,90,0.00,0,1.70
2022-12-17T22:00,4.7,92,0.00,0,1.89
2022-12-17T23:00,4.1,93,0.00,0,1.92
2022-12-18T00:00,4.4,89,0.00,0,2.02
2022-12-18T01:00,3.8,91,0.00,0,1.94
2022-12-18T02:00,3.1,94,0.00,0,1.63
2022-12-18T03:00,1.8,100,0.00,26,1.56
2022-12-18T04:00,1.9,99,0.00,37,1.58
2022-12-18T05:00,1.7,99,0.00,43,1.84
2022-12-18T06:00,1.5,99,0.00,90,1.84
2022-12-18T07:00,1.5,99,0.00,89,2.01
2022-12-18T08:00,1.8,98,0.00,87,2.01
2022-12-18T09:00,2.0,98,0.00,90,1.79
2022-12-18T10:00,3.3,96,0.00,28,1.80
2022-12-18T11:00,5.8,91,0.00,2,1.68
2022-12-18T12:00,6.6,87,0.00,0,1.20
2022-12-18T13:00,8.2,83,0.00,2,1.04
2022-12-18T14:00,9.5,78,0.00,0,1.14
2022-12-18T15:00,10.3,74,0.00,0,0.45
2022-12-18T16:00,10.6,70,0.00,0,0.86
2022-12-18T17:00,10.4,72,0.00,0,1.70
2022-12-18T18:00,9.5,76,0.00,0,1.52
2022-12-18T19:00,7.9,87,0.00,1,0.98
2022-12-18T20:00,6.8,87,0.00,13,0.92
2022-12-18T21:00,6.1,89,0.00,20,1.00
2022-12-18T22:00,5.8,91,0.00,20,1.08
2022-12-18T23:00,4.4,95,0.00,26,1.77
2022-12-19T00:00,3.1,99,0.00,29,2.11
2022-12-19T01:00,2.3,100,0.00,31,2.10
2022-12-19T02:00,2.0,100,0.00,29,2.02
2022-12-19T03:00,2.1,99,0.00,100,2.31
2022-12-19T04:00,2.0,99,0.00,100,2.79
2022-12-19T05:00,1.7,99,0.00,100,3.01
2022-12-19T06:00,1.9,99,0.00,100,2.89
2022-12-19T07:00,2.1,99,0.00,100,3.34
2022-12-19T08:00,2.1,98,0.00,100,3.26
2022-12-19T09:00,2.4,99,0.00,100,3.23
2022-12-19T10:00,3.1,98,0.00,100,3.61
2022-12-19T11:00,4.8,92,0.00,77,3.86
2022-12-19T12:00,6.1,85,0.00,63,4.10
2022-12-19T13:00,7.2,80,0.00,62,4.08
2022-12-19T14:00,8.0,77,0.00,84,3.92
2022-12-19T15:00,8.7,74,0.00,100,3.00
2022-12-19T16:00,9.1,72,0.00,100,3.10
2022-12-19T17:00,8.8,76,0.00,100,3.40
2022-12-19T18:00,8.0,80,0.00,100,3.11
2022-12-19T19:00,7.4,85,0.00,100,2.82
2022-12-19T20:00,6.8,88,0.00,100,2.45
2022-12-19T21:00,6.3,91,0.00,100,2.26
2022-12-19T22:00,6.0,92,0.00,100,2.14
2022-12-19T23:00,5.9,93,0.00,99,2.67
