DateKey,Temperature,Humidity,Rainfall,Clouds,Wind,Weather_time
2022101007,12.7,96.0,0.0,95.0,2.3,2022-10-10 07:00:00
2022101008,12.8,95.0,0.0,91.0,1.97,2022-10-10 08:00:00
2022101009,13.5,90.0,0.0,90.0,1.66,2022-10-10 09:00:00
2022101010,14.7,84.0,0.0,88.0,1.53,2022-10-10 10:00:00
2022101011,16.1,77.0,0.0,49.0,1.7,2022-10-10 11:00:00
2022101012,16.8,71.0,0.0,23.0,2.21,2022-10-10 12:00:00
2022101013,18.1,66.0,0.0,23.0,2.72,2022-10-10 13:00:00
2022101014,19.3,62.0,0.0,21.0,3.4,2022-10-10 14:00:00
2022101015,19.6,60.0,0.0,25.0,4.27,2022-10-10 15:00:00
2022101016,18.9,63.0,0.0,23.0,4.48,2022-10-10 16:00:00
2022101017,17.3,70.0,0.0,23.0,4.44,2022-10-10 17:00:00
2022101018,15.6,78.0,0.0,23.0,4.18,2022-10-10 18:00:00
2022101019,14.3,85.0,0.0,32.0,3.83,2022-10-10 19:00:00
2022101020,13.6,91.0,0.0,37.0,3.81,2022-10-10 20:00:00
2022101021,13.1,94.0,0.0,56.0,3.21,2022-10-10 21:00:00
2022101022,12.9,96.0,0.0,43.0,2.82,2022-10-10 22:00:00
2022101023,12.8,97.0,0.0,47.0,2.63,2022-10-10 23:00:00
2022101100,12.6,96.0,0.0,64.0,2.41,2022-10-11 00:00:00
2022101101,12.4,98.0,0.0,90.0,1.9,2022-10-11 01:00:00
2022101102,12.4,98.0,0.0,90.0,1.33,2022-10-11 02:00:00
2022101103,12.4,98.0,0.0,90.0,2.02,2022-10-11 03:00:00
2022101104,12.4,98.0,0.0,90.0,1.62,2022-10-11 04:00:00
2022101105,12.3,98.0,0.0,90.0,1.25,2022-10-11 05:00:00
2022101106,12.3,98.0,0.0,90.0,1.7,2022-10-11 06:00:00
2022101107,12.1,98.0,0.0,90.0,1.84,2022-10-11 07:00:00
2022101108,12.3,98.0,0.0,94.0,1.58,2022-10-11 08:00:00
2022101109,12.9,96.0,0.0,100.0,1.12,2022-10-11 09:00:00
2022101110,14.2,89.0,0.0,87.0,1.2,2022-10-11 10:00:00
2022101111,16.3,79.0,0.0,56.0,1.3,2022-10-11 11:00:00
2022101112,17.0,70.0,0.0,43.0,1.66,2022-10-11 12:00:00
2022101113,18.4,65.0,0.0,29.0,2.06,2022-10-11 13:00:00
2022101114,19.3,62.0,0.0,32.0,2.8,2022-10-11 14:00:00
2022101115,19.5,61.0,0.0,54.0,2.82,2022-10-11 15:00:00
2022101116,18.9,63.0,0.0,52.0,3.03,2022-10-11 16:00:00
2022101117,17.6,69.0,0.0,44.0,2.92,2022-10-11 17:00:00
2022101118,15.9,77.0,0.0,31.0,3.06,2022-10-11 18:00:00
2022101119,14.4,85.0,0.0,43.0,3.08,2022-10-11 19:00:00
2022101120,13.7,90.0,0.0,50.0,2.69,2022-10-11 20:00:00
2022101121,13.4,92.0,0.0,56.0,2.09,2022-10-11 21:00:00
2022101122,13.2,93.0,0.0,48.0,1.68,2022-10-11 22:00:00
2022101123,13.1,94.0,0.0,44.0,1.3,2022-10-11 23:00:00
2022101200,11.6,91.0,0.0,42.0,1.0,2022-10-12 00:00:00
2022101201,11.6,92.0,0.0,36.0,0.92,2022-10-12 01:00:00
2022101202,11.4,94.0,0.0,14.0,1.08,2022-10-12 02:00:00
2022101203,11.3,95.0,0.0,90.0,1.1,2022-10-12 03:00:00
2022101204,11.0,96.0,0.0,90.0,1.88,2022-10-12 04:00:00
2022101205,10.7,96.0,0.0,90.0,2.02,2022-10-12 05:00:00
2022101206,10.7,97.0,0.0,89.0,2.06,2022-10-12 06:00:00
2022101207,10.8,96.0,0.0,90.0,1.94,2022-10-12 07:00:00
2022101208,11.3,96.0,0.0,90.0,1.75,2022-10-12 08:00:00
2022101209,13.1,90.0,0.0,90.0,1.46,2022-10-12 09:00:00
2022101210,14.4,84.0,0.0,69.0,1.53,2022-10-12 10:00:00
2022101211,15.7,78.0,0.0,48.0,1.65,2022-10-12 11:00:00
2022101212,15.0,76.0,0.0,31.0,1.93,2022-10-12 12:00:00
2022101213,16.0,71.0,0.0,20.0,2.42,2022-10-12 13:00:00
2022101214,16.9,67.0,0.0,15.0,2.92,2022-10-12 14:00:00
2022101215,17.2,65.0,0.0,52.0,3.71,2022-10-12 15:00:00
2022101216,16.6,66.0,0.0,56.0,4.2,2022-10-12 16:00:00
2022101217,15.2,70.0,0.0,51.0,4.13,2022-10-12 17:00:00
2022101218,13.8,76.0,0.0,46.0,4.08,2022-10-12 18:00:00
2022101219,12.6,82.0,0.0,51.0,4.02,2022-10-12 19:00:00
2022101220,12.0,87.0,0.0,59.0,4.02,2022-10-12 20:00:00
2022101221,11.9,89.0,0.0,66.0,3.54,2022-10-12 21:00:00
2022101222,11.8,91.0,0.0,67.0,3.32,2022-10-12 22:00:00
2022101223,11.8,93.0,0.0,81.0,3.77,2022-10-12 23:00:00
2022101300,11.7,92.0,0.0,86.0,4.02,2022-10-13 00:00:00
2022101301,11.7,93.0,0.0,90.0,4.0,2022-10-13 01:00:00
2022101302,11.8,93.0,0.0,90.0,3.6,2022-10-13 02:00:00
2022101303,11.8,93.0,0.0,89.0,4.0,2022-10-13 03:00:00
2022101304,11.9,93.0,0.0,90.0,3.61,2022-10-13 04:00:00
2022101305,11.9,93.0,0.0,90.0,3.13,2022-10-13 05:00:00
2022101306,12.0,92.0,0.0,90.0,3.03,2022-10-13 06:00:00
2022101307,12.0,92.0,0.0,90.0,2.96,2022-10-13 07:00:00
2022101308,12.1,91.0,0.0,90.0,2.6,2022-10-13 08:00:00
2022101309,12.5,89.0,0.0,90.0,2.25,2022-10-13 09:00:00
2022101310,13.2,86.0,0.0,90.0,2.24,2022-10-13 10:00:00
2022101311,14.2,81.0,0.0,85.0,2.25,2022-10-13 11:00:00
2022101312,15.7,75.0,0.0,43.0,2.67,2022-10-13 12:00:00
2022101313,17.2,69.0,0.0,35.0,3.24,2022-10-13 13:00:00
2022101314,17.8,67.0,0.0,32.0,3.85,2022-10-13 14:00:00
2022101315,18.0,67.0,0.0,42.0,3.96,2022-10-13 15:00:00
2022101316,17.4,69.0,0.0,35.0,4.05,2022-10-13 16:00:00
2022101317,16.4,73.0,0.0,29.0,4.34,2022-10-13 17:00:00
2022101318,14.8,79.0,0.0,37.0,4.37,2022-10-13 18:00:00
2022101319,13.4,86.0,0.0,50.0,3.89,2022-10-13 19:00:00
2022101320,12.7,90.0,0.0,53.0,3.28,2022-10-13 20:00:00
2022101321,12.3,92.0,0.0,58.0,2.8,2022-10-13 21:00:00
2022101322,12.1,94.0,0.0,67.0,2.9,2022-10-13 22:00:00
2022101323,11.9,94.0,0.0,90.0,3.0,2022-10-13 23:00:00
2022101400,11.9,95.0,0.0,90.0,3.1,2022-10-14 00:00:00
2022101401,11.7,95.0,0.0,90.0,3.11,2022-10-14 01:00:00
2022101402,11.7,96.0,0.0,90.0,2.72,2022-10-14 02:00:00
2022101403,11.7,96.0,0.0,90.0,3.01,2022-10-14 03:00:00
2022101404,11.7,95.0,0.0,90.0,2.45,2022-10-14 04:00:00
2022101405,11.6,96.0,0.0,90.0,1.84,2022-10-14 05:00:00
2022101406,11.5,97.0,0.0,90.0,1.63,2022-10-14 06:00:00
2022101407,11.4,98.0,0.0,90.0,1.43,2022-10-14 07:00:00
2022101408,11.4,98.0,0.0,90.0,1.02,2022-10-14 08:00:00
2022101409,11.9,95.0,0.0,89.0,0.8,2022-10-14 09:00:00
2022101410,12.8,90.0,0.0,90.0,0.92,2022-10-14 10:00:00
2022101411,14.2,83.0,0.0,61.0,1.36,2022-10-14 11:00:00
2022101412,16.3,70.0,0.0,34.0,1.71,2022-10-14 12:00:00
2022101413,17.8,64.0,0.0,25.0,2.25,2022-10-14 13:00:00
2022101414,18.8,61.0,0.0,28.0,2.75,2022-10-14 14:00:00
2022101415,18.8,61.0,0.0,43.0,3.01,2022-10-14 15:00:00
2022101416,18.1,63.0,0.0,42.0,3.2,2022-10-14 16:00:00
2022101417,16.8,68.0,0.0,49.0,3.5,2022-10-14 17:00:00
2022101418,15.0,75.0,0.0,50.0,3.5,2022-10-14 18:00:00
2022101419,13.3,84.0,0.0,49.0,3.1,2022-10-14 19:00:00
2022101420,12.5,89.0,0.0,51.0,2.33,2022-10-14 20:00:00
2022101421,12.0,92.0,0.0,60.0,2.01,2022-10-14 21:00:00
2022101422,11.9,94.0,0.0,68.0,2.0,2022-10-14 22:00:00
2022101423,12.0,94.0,0.0,68.0,2.12,2022-10-14 23:00:00
2022101500,11.8,93.0,0.0,76.0,2.06,2022-10-15 00:00:00
2022101501,11.9,93.0,0.0,90.0,2.25,2022-10-15 01:00:00
2022101502,11.9,93.0,0.0,90.0,2.28,2022-10-15 02:00:00
2022101503,11.9,93.0,0.0,90.0,2.27,2022-10-15 03:00:00
2022101504,12.1,93.0,0.0,90.0,2.05,2022-10-15 04:00:00
2022101505,12.0,94.0,0.0,90.0,1.53,2022-10-15 05:00:00
2022101506,12.2,94.0,0.0,89.0,1.39,2022-10-15 06:00:00
2022101507,12.5,93.0,0.0,90.0,1.39,2022-10-15 07:00:00
2022101508,12.7,93.0,0.0,90.0,1.41,2022-10-15 08:00:00
2022101509,14.0,87.0,0.0,89.0,1.51,2022-10-15 09:00:00
2022101510,15.1,81.0,0.0,89.0,1.87,2022-10-15 10:00:00
2022101511,16.3,75.0,0.0,90.0,1.88,2022-10-15 11:00:00
2022101512,16.0,75.0,0.0,74.0,2.08,2022-10-15 12:00:00
2022101513,17.0,71.0,0.0,47.0,2.41,2022-10-15 13:00:00
2022101514,17.6,68.0,0.0,51.0,3.4,2022-10-15 14:00:00
2022101515,17.4,69.0,0.0,54.0,3.51,2022-10-15 15:00:00
2022101516,16.8,72.0,0.0,59.0,3.99,2022-10-15 16:00:00
2022101517,16.1,76.0,0.0,71.0,3.55,2022-10-15 17:00:00
2022101518,15.3,80.0,0.0,78.0,2.85,2022-10-15 18:00:00
2022101519,14.8,84.0,0.0,77.0,1.97,2022-10-15 19:00:00
2022101520,14.8,84.0,0.0,86.0,1.61,2022-10-15 20:00:00
2022101521,14.6,86.0,0.0,89.0,1.26,2022-10-15 21:00:00
2022101522,14.5,87.0,0.0,84.0,1.4,2022-10-15 22:00:00
2022101523,14.5,88.0,0.0,83.0,1.49,2022-10-15 23:00:00
2022101600,14.8,88.0,0.0,88.0,1.92,2022-10-16 00:00:00
2022101601,14.8,87.0,0.0,89.0,2.19,2022-10-16 01:00:00
2022101602,14.8,88.0,0.0,90.0,2.27,2022-10-16 02:00:00
2022101603,14.8,88.0,0.0,89.0,2.05,2022-10-16 03:00:00
2022101604,14.8,88.0,0.0,88.0,2.08,2022-10-16 04:00:00
2022101605,14.8,88.0,0.0,81.0,1.92,2022-10-16 05:00:00
2022101606,14.7,90.0,0.0,86.0,1.77,2022-10-16 06:00:00
2022101607,14.6,90.0,0.0,77.0,1.71,2022-10-16 07:00:00
2022101608,14.6,89.0,0.0,70.0,1.81,2022-10-16 08:00:00
2022101609,15.0,83.0,0.0,75.0,1.7,2022-10-16 09:00:00
2022101610,15.4,80.0,0.0,77.0,2.42,2022-10-16 10:00:00
2022101611,16.0,76.0,0.0,78.0,2.64,2022-10-16 11:00:00
2022101612,17.7,70.0,0.0,77.0,2.37,2022-10-16 12:00:00
2022101613,18.3,66.0,0.0,64.0,2.39,2022-10-16 13:00:00
2022101614,18.8,64.0,0.0,50.0,2.88,2022-10-16 14:00:00
2022101615,19.0,62.0,0.0,80.0,2.47,2022-10-16 15:00:00
2022101616,18.7,62.0,0.0,76.0,2.21,2022-10-16 16:00:00
2022101617,18.0,63.0,0.0,41.0,2.09,2022-10-16 17:00:00
2022101618,17.1,67.0,0.0,25.0,1.66,2022-10-16 18:00:00
2022101619,16.1,73.0,0.0,28.0,1.5,2022-10-16 19:00:00
2022101620,15.4,78.0,0.0,29.0,1.41,2022-10-16 20:00:00
2022101621,14.9,81.0,0.0,28.0,1.36,2022-10-16 21:00:00
2022101622,14.4,85.0,0.0,19.0,1.61,2022-10-16 22:00:00
2022101623,13.7,89.0,0.0,8.0,1.26,2022-10-16 23:00:00
2022101700,13.4,90.0,0.0,3.0,1.14,2022-10-17 00:00:00
2022101701,13.2,89.0,0.0,3.0,1.13,2022-10-17 01:00:00
2022101702,13.4,89.0,0.0,7.0,1.17,2022-10-17 02:00:00
2022101703,13.3,91.0,0.0,98.0,0.28,2022-10-17 03:00:00
2022101704,13.2,92.0,0.0,93.0,0.64,2022-10-17 04:00:00
2022101705,13.2,93.0,0.0,100.0,0.91,2022-10-17 05:00:00
2022101706,13.0,93.0,0.0,100.0,1.3,2022-10-17 06:00:00
2022101707,12.8,95.0,0.0,100.0,1.4,2022-10-17 07:00:00
2022101708,12.5,96.0,0.0,100.0,1.71,2022-10-17 08:00:00
2022101709,13.7,91.0,0.0,100.0,1.92,2022-10-17 09:00:00
2022101710,16.0,77.0,0.0,100.0,1.4,2022-10-17 10:00:00
2022101711,17.7,69.0,0.0,46.0,1.02,2022-10-17 11:00:00
2022101712,18.1,67.0,0.0,44.0,0.58,2022-10-17 12:00:00
2022101713,19.0,63.0,0.0,43.0,1.39,2022-10-17 13:00:00
2022101714,19.8,60.0,0.0,44.0,2.6,2022-10-17 14:00:00
2022101715,20.1,59.0,0.0,51.0,2.7,2022-10-17 15:00:00
2022101716,20.0,59.0,0.0,55.0,3.22,2022-10-17 16:00:00
2022101717,19.0,64.0,0.0,55.0,3.2,2022-10-17 17:00:00
2022101718,17.5,72.0,0.0,47.0,2.87,2022-10-17 18:00:00
2022101719,16.1,80.0,0.0,44.0,2.52,2022-10-17 19:00:00
2022101720,15.4,84.0,0.0,45.0,2.06,2022-10-17 20:00:00
2022101721,15.1,86.0,0.0,48.0,1.49,2022-10-17 21:00:00
2022101722,14.7,88.0,0.0,42.0,1.55,2022-10-17 22:00:00
2022101723,14.2,92.0,0.0,37.0,1.66,2022-10-17 23:00:00
2022101800,14.2,91.0,0.0,40.0,1.97,2022-10-18 00:00:00
2022101801,13.7,93.0,0.0,36.0,2.25,2022-10-18 01:00:00
2022101802,13.2,96.0,0.0,34.0,2.36,2022-10-18 02:00:00
2022101803,12.7,97.0,0.0,97.0,1.7,2022-10-18 03:00:00
2022101804,13.3,95.0,0.0,54.0,1.2,2022-10-18 04:00:00
2022101805,13.2,95.0,0.0,54.0,1.0,2022-10-18 05:00:00
2022101806,13.2,95.0,0.0,55.0,0.81,2022-10-18 06:00:00
2022101807,13.1,95.0,0.0,53.0,0.64,2022-10-18 07:00:00
2022101808,12.2,96.0,0.0,31.0,0.94,2022-10-18 08:00:00
2022101809,14.3,88.0,0.0,29.0,1.2,2022-10-18 09:00:00
2022101810,16.9,73.0,0.0,28.0,1.27,2022-10-18 10:00:00
2022101811,19.5,61.0,0.0,29.0,1.42,2022-10-18 11:00:00
2022101812,22.0,55.0,0.0,27.0,1.3,2022-10-18 12:00:00
2022101813,24.0,48.0,0.0,29.0,0.92,2022-10-18 13:00:00
2022101814,25.3,43.0,0.0,29.0,0.85,2022-10-18 14:00:00
2022101815,25.8,41.0,0.0,30.0,2.62,2022-10-18 15:00:00
2022101816,25.4,41.0,0.0,18.0,3.58,2022-10-18 16:00:00
2022101817,24.6,44.0,0.0,26.0,3.64,2022-10-18 17:00:00
2022101818,22.9,52.0,0.0,25.0,3.19,2022-10-18 18:00:00
2022101819,20.8,60.0,0.0,19.0,3.04,2022-10-18 19:00:00
2022101820,19.6,66.0,0.0,12.0,2.62,2022-10-18 20:00:00
2022101821,18.9,69.0,0.0,9.0,2.51,2022-10-18 21:00:00
2022101822,17.9,78.0,0.0,2.0,2.21,2022-10-18 22:00:00
2022101823,17.6,76.0,0.0,1.0,2.06,2022-10-18 23:00:00
2022101900,16.3,83.0,0.0,0.0,1.99,2022-10-19 00:00:00
2022101901,16.1,83.0,0.0,0.0,2.12,2022-10-19 01:00:00
2022101902,16.4,81.0,0.0,0.0,2.1,2022-10-19 02:00:00
2022101903,16.4,80.0,0.0,2.0,1.58,2022-10-19 03:00:00
2022101904,16.3,80.0,0.0,4.0,1.61,2022-10-19 04:00:00
2022101905,16.3,79.0,0.0,7.0,1.3,2022-10-19 05:00:00
2022101906,16.4,78.0,0.0,0.0,1.39,2022-10-19 06:00:00
2022101907,16.4,78.0,0.0,0.0,0.92,2022-10-19 07:00:00
2022101908,16.5,77.0,0.0,0.0,0.36,2022-10-19 08:00:00
2022101909,18.0,70.0,0.0,0.0,0.28,2022-10-19 09:00:00
2022101910,22.3,51.0,0.0,0.0,0.32,2022-10-19 10:00:00
2022101911,25.6,37.0,0.0,0.0,0.5,2022-10-19 11:00:00
2022101912,25.3,35.0,0.0,0.0,0.92,2022-10-19 12:00:00
2022101913,26.9,30.0,0.0,5.0,1.8,2022-10-19 13:00:00
2022101914,28.0,27.0,0.0,19.0,2.64,2022-10-19 14:00:00
2022101915,28.5,26.0,0.0,7.0,3.4,2022-10-19 15:00:00
2022101916,28.5,26.0,0.0,10.0,3.8,2022-10-19 16:00:00
2022101917,27.4,30.0,0.0,13.0,3.76,2022-10-19 17:00:00
2022101918,24.8,39.0,0.0,12.0,3.76,2022-10-19 18:00:00
2022101919,22.1,48.0,0.0,14.0,3.85,2022-10-19 19:00:00
2022101920,20.3,56.0,0.0,14.0,4.13,2022-10-19 20:00:00
2022101921,19.0,63.0,0.0,6.0,4.24,2022-10-19 21:00:00
2022101922,17.9,71.0,0.0,0.0,3.86,2022-10-19 22:00:00
2022101923,16.5,79.0,0.0,0.0,3.33,2022-10-19 23:00:00
2022102000,15.6,84.0,0.0,0.0,3.22,2022-10-20 00:00:00
2022102001,14.7,89.0,0.0,0.0,3.26,2022-10-20 01:00:00
2022102002,13.9,93.0,0.0,0.0,3.31,2022-10-20 02:00:00
2022102003,13.3,95.0,0.0,19.0,2.94,2022-10-20 03:00:00
2022102004,13.0,97.0,0.0,35.0,2.69,2022-10-20 04:00:00
2022102005,12.9,98.0,0.0,17.0,2.43,2022-10-20 05:00:00
2022102006,13.0,98.0,0.0,30.0,2.06,2022-10-20 06:00:00
2022102007,13.1,98.0,0.0,36.0,1.9,2022-10-20 07:00:00
2022102008,13.2,97.0,0.0,35.0,1.52,2022-10-20 08:00:00
2022102009,15.0,91.0,0.0,28.0,1.25,2022-10-20 09:00:00
2022102010,17.2,75.0,0.0,6.0,0.85,2022-10-20 10:00:00
2022102011,19.5,63.0,0.0,3.0,0.71,2022-10-20 11:00:00
2022102012,19.8,59.0,0.0,3.0,1.33,2022-10-20 12:00:00
2022102013,21.6,52.0,0.0,8.0,2.33,2022-10-20 13:00:00
2022102014,22.8,49.0,0.0,13.0,3.3,2022-10-20 14:00:00
2022102015,23.0,49.0,0.0,7.0,3.96,2022-10-20 15:00:00
2022102016,22.1,53.0,0.0,8.0,4.46,2022-10-20 16:00:00
2022102017,20.4,61.0,0.0,5.0,4.24,2022-10-20 17:00:00
2022102018,17.9,71.0,0.0,4.0,3.7,2022-10-20 18:00:00
2022102019,16.3,80.0,0.0,4.0,3.38,2022-10-20 19:00:00
2022102020,15.2,86.0,0.0,5.0,2.97,2022-10-20 20:00:00
2022102021,14.3,91.0,0.0,3.0,2.5,2022-10-20 21:00:00
2022102022,13.8,95.0,0.0,1.0,2.0,2022-10-20 22:00:00
2022102023,13.4,97.0,0.0,2.0,2.09,2022-10-20 23:00:00
2022102100,13.4,96.0,0.0,12.0,2.28,2022-10-21 00:00:00
2022102101,13.0,98.0,0.0,33.0,1.8,2022-10-21 01:00:00
2022102102,12.9,98.0,0.0,68.0,1.5,2022-10-21 02:00:00
2022102103,12.9,98.0,0.0,100.0,2.2,2022-10-21 03:00:00
2022102104,12.8,98.0,0.0,100.0,2.61,2022-10-21 04:00:00
2022102105,12.8,99.0,0.0,90.0,1.71,2022-10-21 05:00:00
2022102106,12.6,99.0,0.0,92.0,1.0,2022-10-21 06:00:00
2022102107,12.5,99.0,0.0,92.0,1.5,2022-10-21 07:00:00
2022102108,12.5,98.0,0.0,92.0,1.9,2022-10-21 08:00:00
2022102109,12.9,96.0,0.0,92.0,1.62,2022-10-21 09:00:00
2022102110,14.0,89.0,0.0,84.0,1.49,2022-10-21 10:00:00
2022102111,15.7,80.0,0.0,49.0,1.63,2022-10-21 11:00:00
2022102112,16.0,71.0,0.0,41.0,2.28,2022-10-21 12:00:00
2022102113,17.1,66.0,0.0,32.0,3.38,2022-10-21 13:00:00
2022102114,16.8,67.0,0.0,31.0,3.81,2022-10-21 14:00:00
2022102115,16.5,69.0,0.0,56.0,4.4,2022-10-21 15:00:00
2022102116,16.3,70.0,0.0,75.0,4.44,2022-10-21 16:00:00
2022102117,15.3,77.0,0.0,73.0,3.91,2022-10-21 17:00:00
2022102118,14.5,82.0,0.0,37.0,4.64,2022-10-21 18:00:00
2022102119,14.0,86.0,0.0,30.0,4.68,2022-10-21 19:00:00
2022102120,13.9,88.0,0.0,24.0,4.33,2022-10-21 20:00:00
2022102121,13.9,88.0,0.0,44.0,5.07,2022-10-21 21:00:00
2022102122,14.0,89.0,0.0,43.0,5.44,2022-10-21 22:00:00
2022102123,14.1,89.0,0.0,17.0,7.15,2022-10-21 23:00:00
2022102200,14.6,90.0,0.0,40.0,8.05,2022-10-22 00:00:00
2022102201,14.7,93.0,0.0,79.0,7.79,2022-10-22 01:00:00
2022102202,14.8,94.0,0.0,72.0,7.48,2022-10-22 02:00:00
2022102203,14.9,94.0,0.0,90.0,6.71,2022-10-22 03:00:00
2022102204,14.9,94.0,0.0,88.0,6.71,2022-10-22 04:00:00
2022102205,15.0,93.0,0.0,59.0,6.78,2022-10-22 05:00:00
2022102206,14.7,92.0,0.0,42.0,6.98,2022-10-22 06:00:00
2022102207,14.4,90.0,0.0,32.0,6.76,2022-10-22 07:00:00
2022102208,14.3,86.0,0.0,31.0,7.38,2022-10-22 08:00:00
2022102209,14.8,76.0,0.0,27.0,8.46,2022-10-22 09:00:00
2022102210,16.1,64.0,0.0,27.0,9.59,2022-10-22 10:00:00
2022102211,17.7,54.0,0.0,28.0,9.2,2022-10-22 11:00:00
2022102212,19.5,44.0,0.0,26.0,9.01,2022-10-22 12:00:00
2022102213,19.8,42.0,0.0,26.0,9.76,2022-10-22 13:00:00
2022102214,19.5,42.0,0.0,23.0,10.1,2022-10-22 14:00:00
2022102215,19.1,42.0,0.0,14.0,9.43,2022-10-22 15:00:00
2022102216,18.7,42.0,0.0,5.0,9.48,2022-10-22 16:00:00
2022102217,17.8,45.0,0.0,0.0,9.21,2022-10-22 17:00:00
2022102218,16.5,52.0,0.0,0.0,9.86,2022-10-22 18:00:00
2022102219,15.4,54.0,0.0,0.0,9.58,2022-10-22 19:00:00
2022102220,14.8,55.0,0.0,0.0,9.55,2022-10-22 20:00:00
2022102221,14.3,56.0,0.0,0.0,8.98,2022-10-22 21:00:00
2022102222,13.8,57.0,0.0,0.0,8.63,2022-10-22 22:00:00
2022102223,13.4,57.0,0.0,0.0,8.7,2022-10-22 23:00:00
2022102300,13.0,61.0,0.0,0.0,8.64,2022-10-23 00:00:00
2022102301,12.5,61.0,0.0,0.0,8.37,2022-10-23 01:00:00
2022102302,12.1,62.0,0.0,0.0,8.04,2022-10-23 02:00:00
2022102303,11.7,63.0,0.0,0.0,6.41,2022-10-23 03:00:00
2022102304,11.3,65.0,0.0,0.0,6.1,2022-10-23 04:00:00
2022102305,11.0,66.0,0.0,0.0,6.05,2022-10-23 05:00:00
2022102306,10.6,67.0,0.0,0.0,6.19,2022-10-23 06:00:00
2022102307,10.3,69.0,0.0,0.0,6.02,2022-10-23 07:00:00
2022102308,10.1,70.0,0.0,0.0,5.83,2022-10-23 08:00:00
2022102309,12.0,61.0,0.0,0.0,5.78,2022-10-23 09:00:00
2022102310,14.1,50.0,0.0,0.0,5.42,2022-10-23 10:00:00
2022102311,16.2,40.0,0.0,0.0,5.19,2022-10-23 11:00:00
2022102312,18.0,34.0,0.0,0.0,5.04,2022-10-23 12:00:00
2022102313,19.2,30.0,0.0,0.0,5.31,2022-10-23 13:00:00
2022102314,19.9,28.0,0.0,0.0,5.98,2022-10-23 14:00:00
2022102315,20.3,27.0,0.0,0.0,7.92,2022-10-23 15:00:00
2022102316,20.3,27.0,0.0,0.0,7.72,2022-10-23 16:00:00
2022102317,19.6,31.0,0.0,0.0,6.94,2022-10-23 17:00:00
2022102318,18.2,39.0,0.0,0.0,6.73,2022-10-23 18:00:00
2022102319,16.6,48.0,0.0,0.0,6.72,2022-10-23 19:00:00
2022102320,15.6,53.0,0.0,0.0,6.2,2022-10-23 20:00:00
2022102321,14.8,57.0,0.0,0.0,5.49,2022-10-23 21:00:00
2022102322,14.2,59.0,0.0,0.0,4.88,2022-10-23 22:00:00
2022102323,13.6,60.0,0.0,0.0,4.34,2022-10-23 23:00:00
2022102400,13.1,53.0,0.0,0.0,3.94,2022-10-24 00:00:00
2022102401,12.4,53.0,0.0,0.0,3.49,2022-10-24 01:00:00
2022102402,11.7,53.0,0.0,0.0,3.27,2022-10-24 02:00:00
2022102403,11.0,55.0,0.0,0.0,2.73,2022-10-24 03:00:00
2022102404,10.7,56.0,0.0,0.0,2.2,2022-10-24 04:00:00
2022102405,10.9,54.0,0.0,0.0,2.26,2022-10-24 05:00:00
2022102406,12.9,44.0,0.0,5.0,2.33,2022-10-24 06:00:00
2022102407,12.8,44.0,0.0,11.0,1.87,2022-10-24 07:00:00
2022102408,12.6,47.0,0.0,11.0,1.24,2022-10-24 08:00:00
2022102409,13.4,50.0,0.0,8.0,0.85,2022-10-24 09:00:00
2022102410,15.8,40.0,0.0,3.0,0.95,2022-10-24 10:00:00
2022102411,17.9,31.0,0.0,0.0,1.2,2022-10-24 11:00:00
2022102412,18.4,34.0,0.0,0.0,1.92,2022-10-24 12:00:00
2022102413,19.4,32.0,0.0,0.0,3.11,2022-10-24 13:00:00
2022102414,20.0,32.0,0.0,0.0,4.2,2022-10-24 14:00:00
2022102415,19.9,34.0,0.0,0.0,4.05,2022-10-24 15:00:00
2022102416,19.2,38.0,0.0,0.0,3.76,2022-10-24 16:00:00
2022102417,18.2,45.0,0.0,1.0,3.64,2022-10-24 17:00:00
2022102418,16.7,57.0,0.0,0.0,3.45,2022-10-24 18:00:00
2022102419,15.7,67.0,0.0,0.0,3.07,2022-10-24 19:00:00
2022102420,15.2,74.0,0.0,0.0,3.23,2022-10-24 20:00:00
2022102421,14.8,81.0,0.0,0.0,3.8,2022-10-24 21:00:00
2022102422,14.4,87.0,0.0,1.0,4.58,2022-10-24 22:00:00
2022102423,14.0,91.0,0.0,7.0,5.33,2022-10-24 23:00:00
2022102500,13.5,91.0,0.0,5.0,5.8,2022-10-25 00:00:00
2022102501,13.1,93.0,0.0,19.0,5.69,2022-10-25 01:00:00
2022102502,12.8,95.0,0.0,41.0,5.55,2022-10-25 02:00:00
2022102503,12.7,96.0,0.0,37.0,4.81,2022-10-25 03:00:00
2022102504,12.7,96.0,0.0,47.0,3.89,2022-10-25 04:00:00
2022102505,12.7,96.0,0.0,34.0,3.38,2022-10-25 05:00:00
2022102506,12.6,95.0,0.0,7.0,3.58,2022-10-25 06:00:00
2022102507,12.5,94.0,0.0,7.0,4.12,2022-10-25 07:00:00
2022102508,12.5,92.0,0.0,12.0,4.3,2022-10-25 08:00:00
2022102509,13.3,84.0,0.0,19.0,3.62,2022-10-25 09:00:00
2022102510,14.2,77.0,0.0,8.0,3.14,2022-10-25 10:00:00
2022102511,15.4,70.0,0.0,6.0,2.94,2022-10-25 11:00:00
2022102512,16.6,67.0,0.0,6.0,3.09,2022-10-25 12:00:00
2022102513,17.7,63.0,0.0,41.0,3.55,2022-10-25 13:00:00
